id,order_id,item_id,item_name,qty
1683,1232,114,Morning Sausage,1
1684,932,102,PB & J,1
1685,1227,101,The GOAT,3
1686,1552,114,Morning Sausage,1
1687,1424,109,Octoberfest,2
1688,1666,102,PB & J,2
1689,1201,119,French Fries,1
1690,1685,117,Reese's,1
1691,1217,108,The Elvis,2
1692,1565,113,Morning Bacon,3
1693,1398,110,BBQ Pork,2
1694,1477,104,Chicken Burrito,2
1695,1653,125,Lemonade,1
1696,1628,111,BBQ Chicken,3
1697,1054,121,BBQ Chips,1
1698,1749,105,Chicken Fajita,3
1699,1291,117,Reese's,1
1700,997,104,Chicken Burrito,2
1701,884,106,Philly Cheesesteak,3
1702,1297,102,PB & J,2
1703,1687,119,French Fries,2
1704,1433,105,Chicken Fajita,3
1705,1013,119,French Fries,1
1706,1480,103,Beef Burrito,3
1707,811,116,Vermonter,3
1708,1597,118,Cherry Pie,1
1709,1172,117,Reese's,2
1710,1508,109,Octoberfest,1
1711,1641,103,Beef Burrito,2
1712,1462,126,Iced Tea,3
1713,1629,118,Cherry Pie,2
1714,900,121,BBQ Chips,2
1715,1602,105,Chicken Fajita,1
1716,1509,106,Philly Cheesesteak,2
1717,1536,105,Chicken Fajita,2
1718,897,103,Beef Burrito,1
1719,1562,105,Chicken Fajita,3
1720,1602,110,BBQ Pork,2
1721,1631,108,The Elvis,2
1722,812,118,Cherry Pie,1
1723,1527,121,BBQ Chips,1
1724,1635,101,The GOAT,3
1725,1493,108,The Elvis,3
1726,1581,113,Morning Bacon,2
1727,1323,118,Cherry Pie,3
1728,1361,102,PB & J,2
1729,783,107,S'mores,2
1730,1024,110,BBQ Pork,1
1731,821,103,Beef Burrito,2
1732,1007,104,Chicken Burrito,1
1733,1168,101,The GOAT,2
1734,1539,114,Morning Sausage,3
1735,1543,121,BBQ Chips,2
1736,1578,121,BBQ Chips,1
1737,883,117,Reese's,2
1738,1292,124,Sprite,3
1739,1716,113,Morning Bacon,2
1740,969,115,Chicken Quesadilla,2
1741,1079,103,Beef Burrito,3
1742,1090,124,Sprite,2
1743,1054,122,Cole Slaw,3
1744,1243,106,Philly Cheesesteak,2
1745,1454,110,BBQ Pork,3
1746,1485,113,Morning Bacon,3
1747,880,113,Morning Bacon,3
1748,1744,111,BBQ Chicken,1
1749,823,105,Chicken Fajita,1
1750,860,115,Chicken Quesadilla,3
1751,1384,101,The GOAT,2
1752,898,126,Iced Tea,1
1753,1564,121,BBQ Chips,3
1754,1465,121,BBQ Chips,1
1755,1085,119,French Fries,1
1756,821,113,Morning Bacon,3
1757,1175,115,Chicken Quesadilla,3
1758,1718,105,Chicken Fajita,2
1759,801,104,Chicken Burrito,1
1760,1150,119,French Fries,3
1761,1319,114,Morning Sausage,1
1762,1207,126,Iced Tea,1
1763,1717,112,BBQ Tofu,2
1764,1690,104,Chicken Burrito,1
1765,1106,107,S'mores,1
1766,1195,113,Morning Bacon,1
1767,1365,124,Sprite,3
1768,777,122,Cole Slaw,3
1769,1517,122,Cole Slaw,3
1770,1621,111,BBQ Chicken,3
1771,1542,107,S'mores,2
1772,1457,104,Chicken Burrito,1
1773,1189,102,PB & J,2
1774,844,115,Chicken Quesadilla,1
1775,1545,122,Cole Slaw,3
1776,924,121,BBQ Chips,1
1777,964,115,Chicken Quesadilla,2
1778,1619,117,Reese's,1
1779,1249,115,Chicken Quesadilla,3
1780,1756,105,Chicken Fajita,1
1781,941,113,Morning Bacon,3
1782,1112,101,The GOAT,2
1783,841,109,Octoberfest,3
1784,913,123,Coke,2
1785,937,101,The GOAT,2
1786,884,118,Cherry Pie,2
1787,1305,101,The GOAT,3
1788,1554,107,S'mores,2
1789,1557,110,BBQ Pork,1
1790,1161,126,Iced Tea,1
1791,955,111,BBQ Chicken,2
1792,1129,105,Chicken Fajita,2
1793,1328,122,Cole Slaw,2
1794,869,103,Beef Burrito,2
1795,1574,109,Octoberfest,2
1796,1280,118,Cherry Pie,2
1797,1564,110,BBQ Pork,3
1798,1167,120,Salt & Vinegar Chips,3
1799,1007,120,Salt & Vinegar Chips,2
1800,1527,119,French Fries,3
1801,933,122,Cole Slaw,2
1802,1529,114,Morning Sausage,2
1803,1232,123,Coke,1
1804,803,121,BBQ Chips,3
1805,881,111,BBQ Chicken,2
1806,1590,101,The GOAT,1
1807,1270,107,S'mores,1
1808,1222,112,BBQ Tofu,2
1809,1398,107,S'mores,3
1810,1266,103,Beef Burrito,1
1811,1459,102,PB & J,2
1812,765,119,French Fries,3
1813,782,114,Morning Sausage,1
1814,925,126,Iced Tea,3
1815,946,101,The GOAT,2
1816,1672,102,PB & J,1
1817,1346,117,Reese's,1
1818,1584,103,Beef Burrito,2
1819,1424,109,Octoberfest,1
1820,1761,115,Chicken Quesadilla,2
1821,1290,104,Chicken Burrito,3
1822,1409,111,BBQ Chicken,2
1823,1477,120,Salt & Vinegar Chips,1
1824,980,106,Philly Cheesesteak,2
1825,1138,105,Chicken Fajita,1
1826,998,121,BBQ Chips,2
1827,1051,125,Lemonade,1
1828,864,111,BBQ Chicken,3
1829,1460,116,Vermonter,1
1830,1224,114,Morning Sausage,2
1831,899,115,Chicken Quesadilla,3
1832,768,112,BBQ Tofu,3
1833,814,123,Coke,2
1834,1633,107,S'mores,3
1835,1067,102,PB & J,1
1836,987,110,BBQ Pork,3
1837,1083,123,Coke,2
1838,1647,117,Reese's,2
1839,1710,111,BBQ Chicken,3
1840,1167,104,Chicken Burrito,2
1841,1681,122,Cole Slaw,3
1842,1076,114,Morning Sausage,3
1843,846,109,Octoberfest,1
1844,1615,123,Coke,2
1845,1291,123,Coke,3
1846,1696,105,Chicken Fajita,1
1847,806,119,French Fries,1
1848,1402,118,Cherry Pie,2
1849,1078,116,Vermonter,3
1850,916,115,Chicken Quesadilla,1
1851,1523,103,Beef Burrito,1
1852,1372,109,Octoberfest,1
1853,1589,120,Salt & Vinegar Chips,1
1854,1730,119,French Fries,1
1855,911,115,Chicken Quesadilla,3
1856,1462,109,Octoberfest,1
1857,773,119,French Fries,2
1858,1541,120,Salt & Vinegar Chips,2
1859,913,111,BBQ Chicken,1
1860,930,125,Lemonade,1
1861,782,121,BBQ Chips,1
1862,1532,125,Lemonade,3
1863,1082,111,BBQ Chicken,1
1864,1387,109,Octoberfest,1
1865,1552,101,The GOAT,1
1866,1640,105,Chicken Fajita,2
1867,1686,117,Reese's,1
1868,775,117,Reese's,3
1869,1309,112,BBQ Tofu,3
1870,1365,111,BBQ Chicken,3
1871,1724,126,Iced Tea,1
1872,1631,125,Lemonade,1
1873,1449,112,BBQ Tofu,2
1874,924,106,Philly Cheesesteak,2
1875,1363,123,Coke,2
1876,1319,118,Cherry Pie,1
1877,1509,120,Salt & Vinegar Chips,2
1878,1494,106,Philly Cheesesteak,2
1879,1651,101,The GOAT,1
1880,1048,113,Morning Bacon,1
1881,1137,112,BBQ Tofu,2
1882,1576,106,Philly Cheesesteak,3
1883,1564,125,Lemonade,2
1884,863,101,The GOAT,1
1885,1275,102,PB & J,3
1886,1687,115,Chicken Quesadilla,3
1887,1675,124,Sprite,1
1888,949,108,The Elvis,1
1889,987,122,Cole Slaw,2
1890,935,109,Octoberfest,1
1891,1066,104,Chicken Burrito,2
1892,892,112,BBQ Tofu,1
1893,1624,104,Chicken Burrito,1
1894,1188,104,Chicken Burrito,1
1895,1236,113,Morning Bacon,2
1896,776,123,Coke,1
1897,1278,113,Morning Bacon,1
1898,876,110,BBQ Pork,3
1899,1130,116,Vermonter,2
1900,1236,108,The Elvis,3
1901,1687,113,Morning Bacon,3
1902,1651,117,Reese's,2
1903,1561,110,BBQ Pork,3
1904,867,121,BBQ Chips,2
1905,1081,105,Chicken Fajita,3
1906,1434,124,Sprite,2
1907,1621,114,Morning Sausage,1
1908,1576,105,Chicken Fajita,3
1909,1597,126,Iced Tea,1
1910,1573,116,Vermonter,3
1911,874,120,Salt & Vinegar Chips,1
1912,819,124,Sprite,1
1913,1283,113,Morning Bacon,1
1914,1152,115,Chicken Quesadilla,3
1915,1415,123,Coke,1
1916,783,108,The Elvis,3
1917,792,123,Coke,2
1918,1669,120,Salt & Vinegar Chips,1
1919,1113,117,Reese's,2
1920,947,109,Octoberfest,2
1921,1291,119,French Fries,3
1922,1627,103,Beef Burrito,2
1923,1579,125,Lemonade,2
1924,1618,117,Reese's,3
1925,1224,105,Chicken Fajita,2
1926,1741,124,Sprite,1
1927,1712,110,BBQ Pork,3
1928,1341,112,BBQ Tofu,3
1929,885,101,The GOAT,2
1930,815,104,Chicken Burrito,3
1931,857,114,Morning Sausage,3
1932,1285,119,French Fries,3
1933,995,106,Philly Cheesesteak,3
1934,1508,118,Cherry Pie,3
1935,903,125,Lemonade,3
1936,1026,104,Chicken Burrito,2
1937,1728,113,Morning Bacon,2
1938,1520,115,Chicken Quesadilla,1
1939,912,119,French Fries,1
1940,1310,109,Octoberfest,3
1941,873,116,Vermonter,3
1942,919,108,The Elvis,3
1943,1043,109,Octoberfest,1
1944,1710,114,Morning Sausage,1
1945,1055,103,Beef Burrito,2
1946,1642,105,Chicken Fajita,3
1947,888,116,Vermonter,1
1948,1288,123,Coke,3
1949,1249,113,Morning Bacon,1
1950,1424,106,Philly Cheesesteak,3
1951,1502,118,Cherry Pie,1
1952,1641,113,Morning Bacon,1
1953,992,109,Octoberfest,1
1954,1622,121,BBQ Chips,3
1955,1724,114,Morning Sausage,3
1956,973,111,BBQ Chicken,2
1957,986,103,Beef Burrito,3
1958,1739,110,BBQ Pork,1
1959,1568,110,BBQ Pork,2
1960,1052,107,S'mores,1
1961,1066,102,PB & J,1
1962,1617,124,Sprite,2
1963,785,122,Cole Slaw,3
1964,1205,119,French Fries,3
1965,1678,120,Salt & Vinegar Chips,1
1966,1561,122,Cole Slaw,1
1967,890,110,BBQ Pork,3
1968,1704,124,Sprite,3
1969,1354,107,S'mores,2
1970,906,101,The GOAT,3
1971,1239,122,Cole Slaw,3
1972,1199,120,Salt & Vinegar Chips,3
1973,835,124,Sprite,1
1974,768,118,Cherry Pie,1
1975,954,102,PB & J,3
1976,1042,105,Chicken Fajita,3
1977,807,104,Chicken Burrito,3
1978,1000,118,Cherry Pie,1
1979,1762,124,Sprite,1
1980,1674,107,S'mores,3
1981,1449,120,Salt & Vinegar Chips,2
1982,1587,114,Morning Sausage,2
1983,1104,111,BBQ Chicken,1
1984,1421,118,Cherry Pie,3
1985,1211,124,Sprite,1
1986,1001,126,Iced Tea,2
1987,1002,114,Morning Sausage,3
1988,1332,118,Cherry Pie,3
1989,1513,105,Chicken Fajita,1
1990,1249,126,Iced Tea,2
1991,1590,120,Salt & Vinegar Chips,2
1992,960,123,Coke,1
1993,1343,102,PB & J,2
1994,1656,123,Coke,2
1995,1321,105,Chicken Fajita,2
1996,1181,105,Chicken Fajita,2
1997,902,116,Vermonter,2
1998,1589,126,Iced Tea,1
1999,1156,120,Salt & Vinegar Chips,1
2000,1466,107,S'mores,2
2001,1755,109,Octoberfest,3
2002,1659,102,PB & J,2
2003,1356,114,Morning Sausage,2
2004,1207,110,BBQ Pork,2
2005,1199,122,Cole Slaw,2
2006,1147,106,Philly Cheesesteak,1
2007,1646,107,S'mores,1
2008,983,113,Morning Bacon,2
2009,1736,101,The GOAT,2
2010,1648,109,Octoberfest,1
2011,832,120,Salt & Vinegar Chips,3
2012,904,116,Vermonter,3
2013,920,117,Reese's,1
2014,1216,123,Coke,1
2015,1182,124,Sprite,3
2016,1407,111,BBQ Chicken,1
2017,930,104,Chicken Burrito,3
2018,1454,122,Cole Slaw,3
2019,1169,102,PB & J,1
2020,1130,104,Chicken Burrito,3
2021,1643,122,Cole Slaw,2
2022,1389,104,Chicken Burrito,2
2023,1334,101,The GOAT,2
2024,1733,103,Beef Burrito,3
2025,1103,121,BBQ Chips,3
2026,1051,122,Cole Slaw,2
2027,1390,113,Morning Bacon,2
2028,835,105,Chicken Fajita,3
2029,1562,122,Cole Slaw,2
2030,1062,115,Chicken Quesadilla,2
2031,857,105,Chicken Fajita,1
2032,1375,106,Philly Cheesesteak,3
2033,1599,116,Vermonter,2
2034,1733,121,BBQ Chips,3
2035,792,123,Coke,3
2036,1116,110,BBQ Pork,1
2037,933,107,S'mores,1
2038,1402,105,Chicken Fajita,2
2039,1447,117,Reese's,1
2040,1085,120,Salt & Vinegar Chips,1
2041,925,105,Chicken Fajita,3
2042,1032,123,Coke,3
2043,912,118,Cherry Pie,2
2044,1136,112,BBQ Tofu,3
2045,941,104,Chicken Burrito,3
2046,1317,122,Cole Slaw,2
2047,1043,105,Chicken Fajita,1
2048,989,114,Morning Sausage,1
2049,1008,112,BBQ Tofu,2
2050,824,103,Beef Burrito,2
2051,1282,120,Salt & Vinegar Chips,3
2052,1377,105,Chicken Fajita,2
2053,1478,104,Chicken Burrito,1
2054,866,103,Beef Burrito,1
2055,1147,107,S'mores,2
2056,1196,126,Iced Tea,3
2057,1619,117,Reese's,3
2058,1189,123,Coke,3
2059,1467,113,Morning Bacon,2
2060,1751,112,BBQ Tofu,2
2061,1334,109,Octoberfest,1
2062,1658,104,Chicken Burrito,2
2063,1702,118,Cherry Pie,3
2064,1525,115,Chicken Quesadilla,1
2065,1451,111,BBQ Chicken,1
2066,1483,122,Cole Slaw,2
2067,881,117,Reese's,1
2068,1055,124,Sprite,1
2069,1279,106,Philly Cheesesteak,2
2070,1731,115,Chicken Quesadilla,1
2071,989,118,Cherry Pie,2
2072,819,119,French Fries,3
2073,1351,106,Philly Cheesesteak,3
2074,1126,109,Octoberfest,1
2075,891,103,Beef Burrito,3
2076,1266,112,BBQ Tofu,3
2077,1579,124,Sprite,3
2078,1385,126,Iced Tea,1
2079,1058,113,Morning Bacon,3
2080,1349,125,Lemonade,2
2081,1225,111,BBQ Chicken,3
2082,1615,115,Chicken Quesadilla,3
2083,1718,107,S'mores,1
2084,1203,110,BBQ Pork,2
2085,1411,126,Iced Tea,2
2086,1496,114,Morning Sausage,1
2087,1208,109,Octoberfest,2
2088,844,105,Chicken Fajita,2
2089,1093,120,Salt & Vinegar Chips,2
2090,1275,111,BBQ Chicken,1
2091,1610,122,Cole Slaw,3
2092,1016,107,S'mores,1
2093,1687,107,S'mores,1
2094,815,110,BBQ Pork,1
2095,991,121,BBQ Chips,2
2096,1577,118,Cherry Pie,1
2097,810,120,Salt & Vinegar Chips,1
2098,1208,121,BBQ Chips,2
2099,800,120,Salt & Vinegar Chips,3
2100,1031,121,BBQ Chips,3
2101,792,105,Chicken Fajita,3
2102,1710,124,Sprite,3
2103,1251,119,French Fries,1
2104,1096,109,Octoberfest,3
2105,941,107,S'mores,3
2106,986,121,BBQ Chips,1
2107,1753,114,Morning Sausage,3
2108,1448,107,S'mores,2
2109,1723,108,The Elvis,3
2110,924,124,Sprite,3
2111,1704,116,Vermonter,1
2112,1007,117,Reese's,3
2113,1307,121,BBQ Chips,2
2114,1549,104,Chicken Burrito,2
2115,1210,106,Philly Cheesesteak,2
2116,1380,114,Morning Sausage,2
2117,1164,108,The Elvis,3
2118,1750,116,Vermonter,2
2119,1555,104,Chicken Burrito,2
2120,1387,103,Beef Burrito,3
2121,1676,114,Morning Sausage,3
2122,847,118,Cherry Pie,1
2123,1488,110,BBQ Pork,3
2124,1736,107,S'mores,3
2125,932,102,PB & J,3
2126,1240,118,Cherry Pie,2
2127,1632,117,Reese's,3
2128,1284,106,Philly Cheesesteak,2
2129,1133,116,Vermonter,1
2130,1675,107,S'mores,2
2131,1595,111,BBQ Chicken,1
2132,1465,113,Morning Bacon,3
2133,1364,112,BBQ Tofu,1
2134,832,122,Cole Slaw,3
2135,1585,111,BBQ Chicken,3
2136,809,115,Chicken Quesadilla,2
2137,1585,105,Chicken Fajita,1
2138,1267,105,Chicken Fajita,1
2139,1614,122,Cole Slaw,2
2140,1632,105,Chicken Fajita,2
2141,1109,121,BBQ Chips,1
2142,984,121,BBQ Chips,2
2143,1591,104,Chicken Burrito,2
2144,1332,105,Chicken Fajita,3
2145,956,102,PB & J,3
2146,1078,113,Morning Bacon,1
2147,877,125,Lemonade,1
2148,858,110,BBQ Pork,3
2149,813,112,BBQ Tofu,3
2150,1274,114,Morning Sausage,3
2151,1115,103,Beef Burrito,1
2152,1281,114,Morning Sausage,2
2153,1512,119,French Fries,1
2154,1310,119,French Fries,3
2155,1415,117,Reese's,2
2156,1584,106,Philly Cheesesteak,1
2157,1235,101,The GOAT,2
2158,1459,125,Lemonade,1
2159,1191,109,Octoberfest,1
2160,1023,123,Coke,1
2161,878,105,Chicken Fajita,2
2162,1656,110,BBQ Pork,1
2163,1218,112,BBQ Tofu,3
2164,1718,118,Cherry Pie,1
2165,1266,107,S'mores,3
2166,1025,103,Beef Burrito,3
2167,1752,123,Coke,3
2168,1355,105,Chicken Fajita,1
2169,1181,126,Iced Tea,3
2170,766,101,The GOAT,1
2171,1745,115,Chicken Quesadilla,3
2172,1093,103,Beef Burrito,2
2173,1349,105,Chicken Fajita,2
2174,1694,109,Octoberfest,2
2175,1488,120,Salt & Vinegar Chips,2
2176,1094,115,Chicken Quesadilla,3
2177,883,114,Morning Sausage,1
2178,924,121,BBQ Chips,1
2179,1252,110,BBQ Pork,3
2180,1290,109,Octoberfest,2
2181,824,113,Morning Bacon,3
2182,1420,112,BBQ Tofu,2
2183,1733,105,Chicken Fajita,3
2184,1254,110,BBQ Pork,3
2185,1754,122,Cole Slaw,1
2186,1477,126,Iced Tea,2
2187,1381,123,Coke,2
2188,1320,121,BBQ Chips,1
2189,1668,108,The Elvis,1
2190,1337,117,Reese's,2
2191,903,105,Chicken Fajita,1
2192,1330,106,Philly Cheesesteak,3
2193,1519,105,Chicken Fajita,3
2194,1457,122,Cole Slaw,3
2195,1547,115,Chicken Quesadilla,3
2196,1625,106,Philly Cheesesteak,3
2197,1169,107,S'mores,3
2198,1202,105,Chicken Fajita,3
2199,948,101,The GOAT,2
2200,1175,113,Morning Bacon,1
2201,1652,101,The GOAT,1
2202,936,106,Philly Cheesesteak,1
2203,1609,109,Octoberfest,3
2204,957,105,Chicken Fajita,3
2205,974,124,Sprite,2
2206,793,113,Morning Bacon,3
2207,1362,114,Morning Sausage,2
2208,979,106,Philly Cheesesteak,1
2209,843,117,Reese's,2
2210,1606,116,Vermonter,2
2211,1324,114,Morning Sausage,1
2212,1575,108,The Elvis,1
2213,1081,110,BBQ Pork,2
2214,787,105,Chicken Fajita,3
2215,1216,107,S'mores,1
2216,838,113,Morning Bacon,3
2217,1610,110,BBQ Pork,2
2218,1090,108,The Elvis,1
2219,1081,112,BBQ Tofu,2
2220,1324,109,Octoberfest,3
2221,1226,110,BBQ Pork,2
2222,1613,103,Beef Burrito,2
2223,1719,102,PB & J,1
2224,1428,116,Vermonter,1
2225,1596,105,Chicken Fajita,3
2226,1447,115,Chicken Quesadilla,2
2227,1430,117,Reese's,2
2228,1025,120,Salt & Vinegar Chips,1
2229,1179,117,Reese's,2
2230,779,106,Philly Cheesesteak,2
2231,835,123,Coke,3
2232,1278,104,Chicken Burrito,1
2233,995,106,Philly Cheesesteak,2
2234,1437,123,Coke,1
2235,895,122,Cole Slaw,2
2236,1740,117,Reese's,3
2237,1452,109,Octoberfest,2
2238,1150,104,Chicken Burrito,1
2239,1406,103,Beef Burrito,3
2240,1128,112,BBQ Tofu,3
2241,1659,110,BBQ Pork,1
2242,981,116,Vermonter,2
2243,1556,120,Salt & Vinegar Chips,2
2244,1378,112,BBQ Tofu,2
2245,924,110,BBQ Pork,3
2246,1738,102,PB & J,2
2247,1345,115,Chicken Quesadilla,3
2248,902,115,Chicken Quesadilla,2
2249,1365,102,PB & J,1
2250,1350,113,Morning Bacon,3
2251,949,102,PB & J,1
2252,1132,115,Chicken Quesadilla,1
2253,862,110,BBQ Pork,3
2254,1431,121,BBQ Chips,2
2255,1336,116,Vermonter,2
2256,1760,117,Reese's,3
2257,1728,123,Coke,2
2258,1592,110,BBQ Pork,2
2259,1708,126,Iced Tea,2
2260,1292,118,Cherry Pie,1
2261,870,112,BBQ Tofu,2
2262,1206,117,Reese's,2
2263,1577,121,BBQ Chips,1
2264,777,126,Iced Tea,3
2265,1292,112,BBQ Tofu,2
2266,1655,102,PB & J,2
2267,1536,112,BBQ Tofu,3
2268,884,113,Morning Bacon,1
2269,1229,101,The GOAT,1
2270,1315,103,Beef Burrito,3
2271,1069,105,Chicken Fajita,3
2272,1668,113,Morning Bacon,2
2273,1261,111,BBQ Chicken,3
2274,1755,111,BBQ Chicken,2
2275,927,124,Sprite,2
2276,1663,101,The GOAT,2
2277,1166,105,Chicken Fajita,1
2278,952,115,Chicken Quesadilla,3
2279,923,120,Salt & Vinegar Chips,3
2280,1183,120,Salt & Vinegar Chips,3
2281,1414,105,Chicken Fajita,1
2282,1460,108,The Elvis,2
2283,1188,106,Philly Cheesesteak,2
2284,963,116,Vermonter,3
2285,1517,103,Beef Burrito,2
2286,873,120,Salt & Vinegar Chips,3
2287,1214,112,BBQ Tofu,3
2288,1522,107,S'mores,3
2289,1659,105,Chicken Fajita,1
2290,987,101,The GOAT,3
2291,1252,118,Cherry Pie,1
2292,868,119,French Fries,3
2293,1310,124,Sprite,1
2294,1507,126,Iced Tea,3
2295,872,121,BBQ Chips,2
2296,1413,117,Reese's,2
2297,1757,119,French Fries,2
2298,1236,115,Chicken Quesadilla,2
2299,1762,105,Chicken Fajita,1
2300,1268,112,BBQ Tofu,2
2301,1754,126,Iced Tea,2
2302,1035,119,French Fries,2
2303,1090,115,Chicken Quesadilla,2
2304,1245,104,Chicken Burrito,3
2305,1710,110,BBQ Pork,1
2306,1043,106,Philly Cheesesteak,3
2307,953,121,BBQ Chips,1
2308,1234,126,Iced Tea,2
2309,1143,110,BBQ Pork,3
2310,928,110,BBQ Pork,3
2311,794,106,Philly Cheesesteak,2
2312,818,112,BBQ Tofu,1
2313,1297,123,Coke,2
2314,1145,101,The GOAT,1
2315,802,106,Philly Cheesesteak,3
2316,1249,112,BBQ Tofu,2
2317,1159,115,Chicken Quesadilla,2
2318,1481,115,Chicken Quesadilla,1
2319,1625,120,Salt & Vinegar Chips,1
2320,1186,108,The Elvis,3
2321,1278,122,Cole Slaw,2
2322,1383,120,Salt & Vinegar Chips,1
2323,987,121,BBQ Chips,2
2324,793,123,Coke,1
2325,1103,119,French Fries,3
2326,806,122,Cole Slaw,3
2327,972,123,Coke,2
2328,1101,115,Chicken Quesadilla,1
2329,766,117,Reese's,2
2330,1617,119,French Fries,3
2331,1112,108,The Elvis,1
2332,1759,118,Cherry Pie,2
2333,1515,101,The GOAT,2
2334,789,118,Cherry Pie,2
2335,1525,116,Vermonter,3
2336,1544,115,Chicken Quesadilla,1
2337,1236,107,S'mores,3
2338,871,120,Salt & Vinegar Chips,2
2339,1725,109,Octoberfest,1
2340,1250,102,PB & J,2
2341,1726,114,Morning Sausage,1
2342,1539,121,BBQ Chips,3
2343,884,113,Morning Bacon,3
2344,873,106,Philly Cheesesteak,2
2345,1722,111,BBQ Chicken,3
2346,1186,111,BBQ Chicken,2
2347,1622,117,Reese's,1
2348,1174,101,The GOAT,3
2349,803,105,Chicken Fajita,3
2350,808,126,Iced Tea,1
2351,1673,103,Beef Burrito,3
2352,1041,114,Morning Sausage,3
2353,1657,110,BBQ Pork,3
2354,1723,107,S'mores,3
2355,928,118,Cherry Pie,1
2356,1234,105,Chicken Fajita,3
2357,1404,106,Philly Cheesesteak,1
2358,854,111,BBQ Chicken,1
2359,1729,102,PB & J,3
2360,1443,116,Vermonter,2
2361,872,111,BBQ Chicken,2
2362,1559,104,Chicken Burrito,3
2363,1471,108,The Elvis,3
2364,1739,112,BBQ Tofu,3
2365,1067,124,Sprite,3
2366,1320,122,Cole Slaw,3
2367,789,110,BBQ Pork,2
2368,839,103,Beef Burrito,2
2369,1260,116,Vermonter,2
2370,1724,102,PB & J,1
2371,948,125,Lemonade,3
2372,772,106,Philly Cheesesteak,1
2373,1372,116,Vermonter,2
2374,1556,122,Cole Slaw,3
2375,1225,112,BBQ Tofu,3
2376,875,112,BBQ Tofu,2
2377,1610,110,BBQ Pork,2
2378,957,112,BBQ Tofu,1
2379,1352,116,Vermonter,1
2380,1196,118,Cherry Pie,1
2381,1548,126,Iced Tea,2
2382,924,125,Lemonade,3
2383,1332,105,Chicken Fajita,3
2384,1717,103,Beef Burrito,3
2385,1084,118,Cherry Pie,1
2386,1671,105,Chicken Fajita,3
2387,1214,107,S'mores,2
2388,1025,110,BBQ Pork,2
2389,969,122,Cole Slaw,1
2390,1567,110,BBQ Pork,1
2391,1620,103,Beef Burrito,1
2392,1274,123,Coke,3
2393,859,111,BBQ Chicken,2
2394,1677,114,Morning Sausage,3
2395,1108,110,BBQ Pork,3
2396,1627,101,The GOAT,2
2397,1061,123,Coke,2
2398,1172,126,Iced Tea,2
2399,1667,103,Beef Burrito,3
2400,1503,103,Beef Burrito,2
2401,1437,122,Cole Slaw,1
2402,1082,103,Beef Burrito,2
2403,950,118,Cherry Pie,1
2404,1282,120,Salt & Vinegar Chips,3
2405,1135,108,The Elvis,2
2406,1176,124,Sprite,3
2407,994,113,Morning Bacon,3
2408,1345,105,Chicken Fajita,3
2409,1111,104,Chicken Burrito,1
2410,945,126,Iced Tea,2
2411,1579,125,Lemonade,3
2412,1581,108,The Elvis,2
2413,1612,102,PB & J,2
2414,969,102,PB & J,3
2415,1469,120,Salt & Vinegar Chips,2
2416,1727,117,Reese's,2
2417,1084,126,Iced Tea,3
2418,1146,109,Octoberfest,3
2419,1134,111,BBQ Chicken,1
2420,1186,121,BBQ Chips,1
2421,1168,105,Chicken Fajita,1
2422,1558,119,French Fries,3
2423,775,109,Octoberfest,2
2424,1184,113,Morning Bacon,3
2425,1756,107,S'mores,1
2426,972,112,BBQ Tofu,2
2427,1695,118,Cherry Pie,1
2428,1420,112,BBQ Tofu,1
2429,1283,116,Vermonter,1
2430,1209,117,Reese's,2
2431,1371,108,The Elvis,2
2432,1561,115,Chicken Quesadilla,2
2433,1678,112,BBQ Tofu,2
2434,933,117,Reese's,1
2435,1732,116,Vermonter,2
2436,1224,120,Salt & Vinegar Chips,1
2437,1713,101,The GOAT,3
2438,1551,113,Morning Bacon,3
2439,1531,103,Beef Burrito,1
2440,1328,123,Coke,1
2441,1642,125,Lemonade,1
2442,1295,119,French Fries,3
2443,823,117,Reese's,1
2444,941,122,Cole Slaw,2
2445,1354,118,Cherry Pie,2
2446,1670,117,Reese's,1
2447,885,104,Chicken Burrito,1
2448,984,121,BBQ Chips,3
2449,1461,112,BBQ Tofu,3
2450,844,101,The GOAT,3
2451,1160,126,Iced Tea,2
2452,1462,105,Chicken Fajita,3
2453,1030,114,Morning Sausage,3
2454,1660,112,BBQ Tofu,3
2455,1007,105,Chicken Fajita,3
2456,1055,112,BBQ Tofu,2
2457,884,104,Chicken Burrito,1
2458,1356,103,Beef Burrito,3
2459,1352,114,Morning Sausage,3
2460,1222,108,The Elvis,1
2461,1679,119,French Fries,1
2462,1157,122,Cole Slaw,2
2463,1547,102,PB & J,2
2464,1204,102,PB & J,3
2465,1188,111,BBQ Chicken,3
2466,1316,104,Chicken Burrito,2
2467,1000,103,Beef Burrito,3
2468,1528,104,Chicken Burrito,2
2469,1473,116,Vermonter,2
2470,1333,101,The GOAT,3
2471,1389,121,BBQ Chips,1
2472,925,105,Chicken Fajita,1
2473,926,109,Octoberfest,3
2474,1330,123,Coke,1
2475,1554,125,Lemonade,2
2476,1750,105,Chicken Fajita,2
2477,1314,116,Vermonter,3
2478,884,109,Octoberfest,3
2479,1338,109,Octoberfest,3
2480,1338,105,Chicken Fajita,1
2481,1326,105,Chicken Fajita,1
2482,781,104,Chicken Burrito,1
2483,978,111,BBQ Chicken,1
2484,854,107,S'mores,1
2485,1266,124,Sprite,1
2486,1467,112,BBQ Tofu,3
